phi1,phi2,nstars,width
-7.0999989999999995,-1.6541984563934309,1.6848553668446822,0.12579466385574578
-7.079999,-1.6463125614812717,1.7066891304384908,0.12624698449409766
-7.059999,-1.638439718639243,1.728738203492683,0.12670432454537184
-7.039999000000001,-1.630574912207888,1.7506128477143803,0.12717367945522517
-7.019999000000001,-1.6227413162672737,1.7726658775413657,0.12763397966823803
-6.999999000000002,-1.614921573884423,1.7950908208869016,0.12809485002951015
-6.979999000000002,-1.6071181898514584,1.817462133595771,0.12855755040103142
-6.9599990000000025,-1.5993321901102098,1.8403577378535139,0.12901253644039312
-6.939999000000003,-1.5915853635681279,1.863596528177292,0.12947965309966059
-6.919999000000003,-1.5838568701586384,1.8866672206641844,0.12994112483792908
-6.899999000000004,-1.576149375473143,1.9097354669524491,0.1304112422892996
-6.879999000000004,-1.5684508996656892,1.9330569033154823,0.1308933331673055
-6.859999000000005,-1.560767252957969,1.956169775885267,0.13136264591710495
-6.839999000000005,-1.5531270477728718,1.9796657734165124,0.13183035402780885
-6.8199990000000055,-1.5455050709746418,2.0035477932423316,0.13229887125069992
-6.799999000000006,-1.5378964726476514,2.027538966957382,0.1327749811216039
-6.779999000000006,-1.530308547085189,2.0516869587018127,0.1332507058948988
-6.759999000000007,-1.5227367061065555,2.076047932874774,0.13373485709103375
-6.739999000000007,-1.5151866180925744,2.1000610521426193,0.13421064212855427
-6.719999000000008,-1.5076490516881096,2.1245158538194593,0.13467952324306648
-6.699999000000008,-1.5001349438700675,2.1487939765926645,0.13515953065857825
-6.6799990000000085,-1.4926529602627334,2.173053249984701,0.13563413343928543
-6.659999000000009,-1.4851880191093794,2.1971850483963036,0.13611428061897207
-6.639999000000009,-1.4777380071844046,2.221397643242496,0.13659365243018323
-6.61999900000001,-1.4703164759372627,2.2456850488632796,0.13707349163325294
-6.59999900000001,-1.462908866632567,2.2699358767217372,0.13755017615115717
-6.579999000000011,-1.4555369088409884,2.294127958286399,0.13802901400695894
