ra,dec,dist,mag_g,mag_r
236.73416652480813,4.761555354262561,24.176903918788906,28.341719472448645,27.00733249923471
245.25758681981213,7.591026506408141,23.560799319952064,27.729135061038253,26.47930699917851
245.213191221796,7.304774413064884,23.538101960555064,32.519475795215016,30.668977171659417
255.10889624730473,9.07401037617363,21.913097482024682,29.835693338856537,28.269619854820455
247.76126176299994,8.03552431495435,23.271295957256054,28.230669356344073,26.900650415257545
246.16186409560945,7.778650808629469,23.57003536141123,31.429065785154016,29.692698826644033
230.34058958304044,1.033679430116757,23.630776449878006,26.78068777910125,25.656305789956846
236.7193380136705,4.710107131864847,24.162010302679317,27.937806462736898,26.66528366566905
246.20718206684285,8.106046567818943,23.441847805113454,24.701290327993725,23.987867183615727
246.13455055148552,8.01768483831363,23.51199080278928,29.456017366532535,27.95696083401423
236.31819600024738,4.556041103247847,24.162240756436418,23.118876840928984,22.716282716550744
230.30343378876483,1.0823823339794154,23.635941818247826,26.14396947171607,25.133970602922588
239.69470828624839,5.96508809621115,24.133031925192885,28.11856442830007,26.8181929641444
229.79776132412186,0.7360887578723408,23.5460705006476,28.698585815420095,27.30183349334119
239.06087147843587,5.713689412112888,24.136105464571322,30.87554961301049,29.209276705437517
253.52348319896407,9.220321436994777,22.14649454879299,28.748104576181568,27.326489480754567
231.21509318066057,1.6614782656846878,23.840038397378184,28.05223868234537,26.758043244997943
234.69627386024118,3.8217557826717297,24.131566549235217,29.417614045256315,27.930712059989332
241.13351846898234,6.538096711000594,24.058862558178177,24.03657193081752,23.45742896154887
231.02743010540428,1.488546905426778,23.72638202495152,27.187651827156717,26.00781032893815
233.6807755076286,3.209233853073147,24.04053588258002,32.09764211041577,30.29323870777258
232.94285339939398,2.7293537147724964,24.000221273495587,31.16029724506298,29.458736332245934
244.86866587850307,7.445498877706686,23.61993753582216,28.80844763187637,27.39766156780076
229.99517674090782,0.9327753762068955,23.60227480705308,30.17007753870228,28.582846131123375
239.72943676494376,5.850071639856013,24.124527527856202,21.420403525886748,21.268181569034272
231.71967238900297,2.07655043521492,23.915601311771418,19.976712363089383,20.1017925611516
241.01063292298818,6.26631750075359,24.004722707990126,29.75880773002704,28.226733134449375
231.1546696095991,1.7010054451607557,23.81646749948234,28.5555013462358,27.18288011314663
229.91310189081895,0.7816788783276184,23.546269733064253,28.541784911283564,27.167447514079143
234.73576257221785,3.8181900034750123,24.10228369914078,26.96094692926235,25.816589309285174
251.10535203125542,8.528135233573568,22.84928958080598,27.656088902694353,26.40721304780221
237.62338723322958,5.197993240906722,24.171965286887865,19.992909640507115,20.119654159457838
233.2439625108681,2.9099500702259418,24.00210379904896,26.657374544075008,25.55704716002993
232.0986531070245,2.176316961427544,23.888729603090574,28.215700316775404,26.896827637636846
237.5106677537806,5.012785709674861,24.203112737709475,31.25512949160406,29.544473249281175
242.1598497476346,6.7602572305412645,23.94498279522184,29.63455514256952,28.117704079044284
231.7113449339366,2.0968087126389072,23.88564544232646,29.163961103988164,27.708072430331022
241.12762469853814,6.598640869983926,23.948851267454376,31.49778010940397,29.757741698231257
230.46176062761688,1.2779333943609392,23.694302463247052,26.152253406533426,25.14172021941838
247.04523692804977,8.225556146727364,23.26244510047882,27.963876258942843,26.675128067970693
233.7777338181508,3.236292677503552,24.060143855531493,30.594854867794915,28.961118578348227
236.84457507408231,4.733116428710735,24.180189694885378,28.563517749594677,27.194759592969177
239.07791953334933,5.769166569487029,24.15601177563404,28.73038814031036,27.3368673604535
235.96727253243938,4.4578124588886885,24.16910325813858,30.127533807700278,28.551799154947624
248.72096767196712,8.647801957605537,23.234697232415346,29.140451839858304,27.679594239626063
252.40862671498752,8.64770528495975,22.446367882894435,28.009110601743057,26.70131022287464
251.7672070272664,8.644581642161292,22.716515592097952,31.971804558013357,30.167707433684605
245.54525541965958,7.493284943795034,23.55806927466121,27.613915375819012,26.381034796468157
236.35529189429283,4.671637795163892,24.253257928014094,19.422949260676937,19.67040183999854
246.5608326601616,8.198307332988195,23.324869135459316,30.837257931940133,29.166713949418195
233.97047238519752,3.5033015861275114,24.127068937364495,28.242636099890994,26.9229288676627
236.01481038784928,4.482452688000827,24.150210973002295,25.568617964436072,24.68939854491907
231.18843225744848,1.7245167595555742,23.824122166236613,31.578641377032184,29.828673717339385
246.31954161162594,7.686442851216939,23.420279471349904,22.880831647375746,22.51008948561769
244.61079103493714,7.282460605471854,23.756691031588527,27.12523592901256,25.953246892880877
235.33596085402414,4.118745840573471,24.144801840271306,30.25901869956421,28.66694889518945
241.16201580958003,6.263749629245453,24.020261802235453,30.43067075565761,28.81625178401543
231.51072744339447,1.8270385898302646,23.794264984158485,24.31436983632822,23.67925342453104
256.2159374154333,8.72034397554665,21.96391359657769,26.772832890034366,25.626540930955734
232.7890855944302,2.5788315573008402,23.9493211719788,31.398299989516246,29.66897941040692
241.45221448292497,6.69416981674421,24.031939753080444,31.66805715539329,29.910491137580944
231.57696151451574,1.8534664160420609,23.79904204015073,24.929452350721615,24.175825847542875
230.5740981242976,1.342971867846209,23.707613029382415,26.59089154794271,25.496668101948675
245.05765232079736,7.392633144488182,23.67602302320183,32.34743594166518,30.514823083710148
237.56668347967764,5.258120095168639,24.171785904337526,30.103164447281777,28.53043732103277
234.91994899403548,3.715061513620922,24.143780420826566,27.10910353418538,25.944275542580165
230.45426425506403,1.2121720821715987,23.66325864204693,28.20717066586372,26.886426162173727
240.21142529391233,6.13265015730223,24.0664250860817,26.365065639473702,25.320438540073738
241.2538701897635,6.339461089304025,24.043218769111302,28.125087722243535,26.822447685415924
253.05980197997678,8.467421862047297,22.549683918535077,30.31584971816686,28.698697573871904
238.7432334662349,5.6400929824753705,24.148816947735693,23.849791020310256,23.307141913906893
257.9016143587879,9.255701941886736,21.427947964640207,29.548929188913448,28.01215309601693
240.32853598638658,6.196382488456091,24.127582791152975,27.422619920399722,26.221877725899795
253.8230911685765,8.79121076001192,22.332191906195604,28.167314131903005,26.833246608053805
237.34530957364663,5.086909743566838,24.18437226051334,29.20059404852585,27.74339218261258
252.54938328899848,8.723555902768851,22.289060560883996,28.95646117343317,27.50837149141757
246.05913525635222,7.770981965758685,23.50982303404077,29.530651054674045,28.02200836093431
242.39093947209548,6.995785562057575,23.890715595241875,27.963219620973415,26.683336227788672
229.73496606775603,0.6915540981529564,23.550340129260956,23.408248504218143,22.939375183720607
229.36552985301736,0.19253799784537137,23.40627340350916,28.20371332835748,26.879825955216383
240.06365661545863,6.023220697623525,24.116485748909863,17.200035127726853,16.860463111756413
238.99468012015313,5.725679462182479,24.142116400327176,24.02605967921596,23.450289893089458
237.34379620817563,5.078445901701429,24.17918040045931,30.735356747781616,29.086200446381376
238.83571272893784,5.699672313454078,24.16138725646516,28.511241577213323,27.15033312523749
250.81112059564407,8.436943521233019,22.85261535410198,26.9436606294516,25.785347185793277
238.36762964185237,5.378957470338281,24.143250560651047,28.604714323373706,27.22904845198311
236.82009008161154,4.6819454028279806,24.144700170093017,31.022507279339926,29.338865909526838
247.75177871318257,8.058820897830445,23.315491013108335,19.15762817602478,19.426817016580475
231.49367378046207,1.9220251959715668,23.85029843528314,27.96721146277445,26.686197646626617
238.33319065341612,5.485304873261888,24.232851583373105,32.81131542708537,30.938675880709923
242.72460661615568,7.027048157662023,23.832579955287713,32.69043799437574,30.826000334986684
245.96067933706706,7.682334696456988,23.55911656433683,18.69703142699293,19.002170302642725
258.406853560658,9.297447300687079,21.473060237900906,27.159120888826394,25.959473396539735
240.64974488136565,6.295825484159288,24.05027342281493,27.40717758366412,26.20732732125012
241.59797245345266,6.744861310344904,23.990991918080073,29.23258013426282,27.768648850914573
246.5355405958704,8.115692754371773,23.479922784220495,28.21485069603753,26.8902936896923
250.65823663148103,8.757517618396522,22.839756741672442,26.02047054050344,25.019427597307562
248.9443413000089,8.313137498817323,23.09047361832871,28.25149446278433,26.915615629682712
237.91193171277425,5.260501140388681,24.18194779384379,23.6909230893919,23.178684426370044
242.5896384874328,6.924670732881181,23.914260882260614,29.86360147021989,28.317307929447107
232.2924824289727,2.277143955822892,23.894468210482362,28.862422071014706,27.447703232007562
247.88638919131913,8.214326851395285,23.226637538967967,29.55000948049906,28.035516047502455
240.43074714837442,6.074308215364379,24.092318366696947,27.18823611104265,26.011831569616298
230.04853007337894,0.7364471238121747,23.6144314188809,20.035245550951917,20.14044091238382
241.0008055637332,6.235564838744395,23.97865415136018,29.886005053430168,28.33768725191965
239.1096198381653,5.704697813602566,24.11083070687171,29.994053692979016,28.433990486397835
233.57651304364214,3.1922670207500867,24.051875969828426,28.12482636796703,26.82234819022846
248.8271926089192,8.24211388310206,23.20673912333685,28.165522146033055,26.844676216628258
242.61525172880394,7.086743146682605,23.889559187691024,28.8179422552439,27.409219487675514
237.05272179822,4.953557938262804,24.170383505647866,28.406776744511298,27.062203790343464
229.9791137389873,0.9291986932377775,23.61669483878703,30.485662902689857,28.860100449655235
252.84527663830278,8.698352911053043,22.46820381592256,18.186721795374538,18.494107101929167
233.70568974928793,3.2561578841924246,24.05770488159142,27.995205446480114,26.71283661856617
245.58496909222217,7.5551446290477395,23.58801817558518,28.48371706159989,27.118987093742728
233.77492852748304,3.2233745426312166,24.07775553749004,25.146021785801814,24.352694246108797
235.1285465728429,3.9634137949477704,24.120454336402172,27.704533418033023,26.465846478068805
231.20032070335193,1.7285804244915959,23.757480716124185,27.30088132539552,26.109420336101962
236.4688841277612,4.5259411714203965,24.18210338309238,28.66540293962978,27.28105041918869
230.5430994146172,1.2439812354706108,23.693025542013988,29.85897512586002,28.310780571393444
236.34611697983374,4.568574219580254,24.18758338411742,27.190528042319556,26.014868328562194
252.34039308589698,9.036745861138112,22.50824673628272,28.106797466161243,26.78476639428714
248.40131930019191,8.333917033601296,23.276281743115852,28.314276662993432,26.971356357396015
250.01084930761027,8.401731977080848,22.90741850313042,30.10686622929623,28.519429851898277
253.7005422132555,8.980816249827324,22.203118205128817,25.42016618568714,24.533566586561
239.6598976930197,6.0750016823340065,24.10679150596702,30.955460871066247,29.279380022101066
244.78075899481922,7.510174098310811,23.700545807683014,27.061799117785874,25.897959376550695
248.6916685142892,8.542707151955065,23.06841641158178,30.67840242909291,29.023880030979115
235.60098893478286,4.19673569757159,24.13582619546984,25.90304022079325,24.951126380422256
243.31941124437293,6.974926083854131,23.866018664935883,26.02105345689391,25.038299729546072
246.65108280742734,7.811149090325198,23.415659625836682,26.19911610198588,25.174934916459605
246.33779286210424,7.8659548800142725,23.47709313498302,31.300950621179826,29.57745672811593
234.89025341236228,3.9108773946654316,24.125819400050922,32.95182751466301,31.06585319286124
259.8869069542658,8.807161788866694,21.00412763181851,20.292276955992417,20.282136877760987
245.28441851920246,7.5488423236450695,23.504085194391116,20.921230099950705,20.83784016740384
233.8619136488743,3.246621076422458,24.045657871836955,24.734068949127735,24.024986092237103
243.2855106566853,7.162357684296152,23.759326901213633,26.51164237837239,25.43349756641929
255.05301853443663,8.63328029343156,21.98661931753103,32.670081928339506,30.79103220606777
241.61605679229797,6.5540793205672925,24.027428197865735,30.89983662718894,29.229513832733964
238.87509563813583,5.670414046827349,24.15845922957309,22.869405556871257,22.51340224159657
240.14764133947122,6.102873195661226,24.08009530274291,26.803330810494334,25.681632379197964
229.6268736665127,0.48012508945890386,23.49779783471429,27.499620163388656,26.28276788891997
258.7167567694705,8.542971887338185,21.410852641133722,22.94471494876435,22.52559741677083
230.98759411084538,1.5793687796412064,23.799161602107485,19.578749772051133,19.79193210898315
241.27656993499605,6.6516424561677505,23.965951411395793,29.316753059219238,27.84105114442699
238.05641701143452,5.240655392689144,24.24178426789847,25.448151283047878,24.595225066062678
244.92693087969613,7.732826549185139,23.663584509991534,26.962686581799865,25.812420476265846
250.48987610622999,8.517695994284152,22.74267019609307,27.558097676551203,26.32216960825738
244.24891916538095,7.391337785674398,23.776962199509004,29.43025084272769,27.937612251049465
239.0313846477757,5.637922272190327,24.147656975169202,30.135372436419058,28.55844428346662
239.44774381803248,5.759191162852015,24.012841436744278,28.759586546493598,27.360332074197256
247.73492305007863,8.283181029207531,23.23070187974866,19.981983362189858,20.091249398452227
244.83951698708256,7.679765002932946,23.652991269322865,32.54707503301738,30.69492789347416
240.9061181508456,6.468273748548214,24.072241825091183,26.2058545775092,25.191811732794513
233.1711547742531,3.0074347595972895,24.03846830096528,29.261977936165056,27.794628117827028
239.89665745190928,5.9022169598283245,24.095837798577957,29.304919057866407,27.83242678178037
235.69157262265384,4.216817221090915,24.13551198744396,30.24505278771938,28.654587576018997
234.6620919942264,3.804613533186485,24.104648802282753,20.346831748143607,20.390863551054167
234.40814252095547,3.5582212393500607,24.058364429591347,18.56479731220171,18.873770883078606
241.0568709663239,6.441600001927928,24.07532706169692,28.998847120474025,27.567780922416585
251.46061547862502,8.588997156022558,22.48533461948665,30.300158290332746,28.684165377866925
234.8251163928034,3.793160579521513,24.131439180550217,29.294829127259206,27.824147355834256
249.11687467730522,8.16723781550637,23.087227051512794,19.93688066443223,20.05343120385143
232.27558897653844,2.420582851665855,23.94521598506909,31.159534027265423,29.457471821284415
243.0950669268681,7.012134244973793,23.916175835329142,30.28705891009371,28.68903772060523
232.69022279169863,2.524687592931349,23.992585199164413,30.32667945256841,28.724662870780577
232.92610732314904,2.8136615461677774,24.002668096090105,30.191969150391365,28.606526427293005
238.19170405937467,5.3428403875938955,24.14810375517667,27.315290950839483,26.12604086821581
249.84941908696868,8.412663372193432,23.031504832352127,30.76375078124808,29.09867483584557
229.66284177003752,0.6383099414882621,23.587431518226197,28.22983964894523,26.904496071567973
231.39864850602362,1.718813443497441,23.82996411183062,30.85532163815002,29.188158703891613
252.1441533107879,8.607375372796055,22.489586044275704,27.29189358247771,26.0888423957145
252.08505145877606,8.801594489279047,22.568281701505914,31.027020000875304,29.325422670549095
244.92342496328786,7.686637781645559,23.67892921771481,28.419927299048716,27.066391902110304
251.61863023027482,8.889143384990192,22.696250753161774,25.703176955577796,24.765624399345015
244.23823535258978,7.457573910463931,23.61997429227078,27.070110540894014,25.90407532914277
248.0678724464277,8.25928682914637,23.217490892717695,27.056640857473496,25.88727163493588
231.26515400016294,1.7582468940815867,23.82705198946762,27.50035254417884,26.287846423322076
235.72015122117358,4.284243026626657,24.18020787686826,29.406748986549545,27.92179892907984
243.8903761174039,7.270426334350959,23.80024457604494,26.481036920925327,25.409489812448523
252.5654673247146,8.61557544269225,22.44095390140647,27.488645812640694,26.258680665028145
241.85017391625675,6.73245162623813,23.963482517539852,25.357783508143463,24.518361389332174
240.81586861875257,6.3294570835026365,24.061543602373305,27.72798593304487,26.48505910108554
235.86891895130998,4.300446099320182,24.12455460255994,32.64266818687381,30.78541586207715
237.72273570257045,5.269510249443937,24.19064486215409,23.28745607778228,22.853059450370587
241.43399156699823,6.613440820895236,23.97844812931084,25.13126205678035,24.33913519559497
246.24081599608442,7.625152939717076,23.537949359891247,25.982575741351013,25.001645449502256
233.3420080129891,2.993896236272598,24.04503054640485,28.578109742388083,27.205198575308522
228.94865731860415,0.11142847240019627,23.384090046372414,28.78301687093586,27.37272638618797
253.7841912991869,8.846017586721471,22.17677853377417,20.67424897933176,20.61144849424645
251.5477358298453,8.94558543996218,22.745420098164367,18.606221871890448,18.911977103400016
228.94950426273533,0.24870831162412602,23.44699095039452,28.93911600809455,27.508363779461995
239.06427813884787,5.697020528516413,24.170804890760763,29.18767720338996,27.732068299240073
244.01209049651288,7.326927159419969,23.751653409196383,22.002591353532377,21.767029517707886
231.38353786721694,1.8703101375770175,23.84114239680412,31.280395726079107,29.56284993387353
230.95095422210744,1.4088667503451904,23.74187139156484,23.976458389379005,23.40317901884191
230.60593063736576,1.1786946285493203,23.664329914474706,20.475234078639165,20.48101317260187
255.3643601726542,8.912967859384992,21.935731304339964,23.64193404663087,23.099123572818627
239.6664029934079,6.011488391462635,24.155599354611375,22.70387660664929,22.375273890716553
231.42853574673424,1.8495320068512369,23.830055337748593,23.397389065247225,22.935543955041865
249.9229472600381,8.602677121738468,22.930027211315483,28.94599966968435,27.507717719846333
247.59489357487178,8.05219725974706,23.298433981295474,26.626277911401615,25.520794179365833
241.53631201241146,6.540888813292421,23.919577651104692,26.235770659612903,25.21343015786864
233.71631880506328,3.155258361214732,24.036254506889115,29.208698539533593,27.74857655551183
234.67801430090773,3.83983932834873,24.09974367635661,29.621340921352548,28.107974628274956
235.72486953420957,4.1710018799778625,24.15262639374778,31.494089402927784,29.75642981680773
240.69555287391648,6.1502488092133465,24.07207876318547,26.53893855522049,25.461005291745327
234.67163150715305,3.729401106627009,24.082735196259254,28.67302191058465,27.286414372377912
236.51758884093343,4.641678074849961,24.174208446174063,29.066509742998356,27.62744187165581
236.8044519733433,4.779765998921791,24.226346959478118,29.48075957665607,27.98685909192044
230.26831797883693,0.9561296587895505,23.645356859996543,29.685214688319874,28.15837152697315
244.87903276527334,7.5353622611085465,23.716205035677753,25.053969388748225,24.272928304257512
234.72933128801316,3.70990655817542,24.144722349344587,26.160826353964445,25.15618910769561
232.65456471117912,2.57081089448178,23.94656348201583,29.668281963609775,28.14712888408214
247.3209327212065,7.944015851842643,23.36499889010377,27.67618524143198,26.431491267496177
263.9347684837792,8.419234444963047,20.377847986202674,25.01205045514684,24.171336351252116
236.71526229999046,4.781717638928934,24.20582438829959,28.72792702253081,27.335350493971745
244.59584063586524,7.494277268786487,23.77641723497311,29.038255697506816,27.598129075387682
240.14829235938308,6.26272492860954,24.129765857623717,32.52483037864147,30.679032875241262
229.4402412370371,0.43776005009754176,23.538668456929898,27.304102974778395,26.11018786790195
230.40611506182276,1.1643242839650776,23.678643643451085,29.654876473654305,28.132310922663706
233.7436572996428,3.2415206504594685,24.053614469310595,28.087797346738128,26.791089406077596
251.8798790495477,8.774475054916163,22.47105325491086,30.07570102219168,28.48696946044037
235.15623487143824,4.027781204593258,24.158820302435153,25.568794417425565,24.68970438197091
233.63423792706087,3.195332362455992,24.077782519640095,28.432961565653592,27.08303204569799
240.76392106852808,6.438498927376399,24.0746199932416,30.06364211533361,28.494675971123343
246.88768995946063,7.871969061223019,23.395209523823684,29.794195519059567,28.250560664267958
247.7407972827892,8.45736200299522,23.232779240765417,28.6566965184616,27.261687573480117
237.34664636687538,5.015506027794476,24.224181682605487,25.48909805520487,24.627487337480975
229.45644188007415,0.45881678815551175,23.520235475061313,21.854354254224404,21.636231208429557
246.17163356004303,7.736745486223275,23.527225943263975,28.829806248587673,27.414948868859994
240.0261741765158,6.053110431697235,24.134086659585314,27.842793130537693,26.583906137395743
235.21458110256359,4.087302279666091,24.14542341111254,24.107693865879373,23.516693065483558
230.32301766703165,1.0911151332968574,23.646950247164007,27.74334008406364,26.492586368325505
231.78153196508163,2.1909933794003376,23.890308828933513,25.993843462888183,25.01745997710556
229.56095212777856,0.44466072767910714,23.53022276530169,28.61996713234639,27.233721251344512
237.84593744493588,5.2863754248801,24.198411874980305,29.03569763354247,27.601121352869104
240.004298118144,5.964666839565527,24.15030573240454,28.909148616625057,27.49121612966489
242.44969604102906,6.988510891908321,23.938206976316273,29.237098526588763,27.771900679692486
239.46829882995831,5.977205937165536,24.168451020216764,23.550240205841703,23.06485802058838
246.1731639016141,7.86356898245675,23.55184764617462,18.16791611113245,18.472235833072595
247.5769495784583,7.966682257786117,23.29935096747455,18.257890014285067,18.5651179917828
229.5104274623744,0.4745094026171995,23.501277018316273,30.28850989462557,28.685667402739213
235.5212765453211,4.14020822982771,24.12406194956888,29.919741856231834,28.368905561387663
229.37808264202826,0.3645480314181455,23.513794044882122,31.40760056905044,29.672986582347797
233.94130784914094,3.4438765586639057,24.046044096842987,31.317546921577154,29.59786536651697
236.27401600875513,4.56460997240624,24.214326241840823,28.587327210477014,27.215349842010163
235.45467292759005,4.091783082570274,24.118521600187144,31.462166129149757,29.72761399081743
234.99929966116704,3.9835170546200946,24.08852465579604,18.504109766535166,18.813109766535163
242.28173671512312,6.78041798755565,23.895367691380685,31.867430213776146,30.08655632482491
243.1920569894631,7.456880049215796,23.879278631428708,24.323516010335684,23.68814342638991
235.4769064972412,4.199924603667512,24.1419941807404,24.61336483205016,23.929301464847278
236.73351096184774,4.837948428860972,24.228336298089612,30.939968445845114,29.267025814575156
230.81971049936533,1.393605410218375,23.721499188347142,31.046119328436472,29.35511037819476
229.28045158058492,0.43280584256963395,23.504875252251324,20.81876641538829,20.75284935471087
234.9209747836747,3.905911551327548,24.190189693649966,32.46873794099035,30.628897304771307
255.63898225256722,9.311323005930802,21.9692371292458,25.42535364602448,24.532651551586508
244.96323461608753,7.59766715031158,23.631164869401115,19.77500022008364,19.942453966104427
238.6226589642991,5.627564343801033,24.164253221905366,22.884283485974464,22.525595187635126
229.04760957165962,0.01512266063220017,23.36790426898726,27.0904953334252,25.918353885871245
234.79121061563757,3.8483004128807554,24.13763267053142,29.13396694639529,27.68526569334282
242.50945650545555,6.82304695387727,23.88177243769398,27.42324412096029,26.220095558629325
256.1736896143929,8.976508178336951,21.847992596817054,23.564508330810618,23.03456680339248
233.131432981666,2.9978645500769803,24.019688105509918,28.362915970635335,27.023041619527753
239.24051873292416,5.720901108552898,24.14172727236796,30.034088926111565,28.46947302032823
230.75849218953124,1.2783907519813518,23.69848650360197,27.504583980421135,26.289722250242654
237.08480466815456,4.796624687357454,24.11440127024232,30.8882850773471,29.22026693949295
230.15170410526264,1.062390423929018,23.658020734196253,25.90807900423708,24.945672378207583
243.49401326863253,7.115535311124439,23.81003726867095,28.165444573367125,26.85325840479855
254.57098060112645,8.515445844395964,22.16953270510794,26.55121608701552,25.44068787289351
246.3629240994292,7.744405588381885,23.350687119312582,27.73272453263353,26.479499951987084
232.30029036183575,2.4908662777193578,23.973600060207694,27.928116852267515,26.654516568655463
246.46276940753285,8.07110102676116,23.47458494868906,25.156930035322425,24.349904664337892
242.12164739421522,6.760065110642165,23.969490146186473,30.427128202356908,28.81258065225238
248.61563406390644,8.025892706436213,23.118239041936455,30.221528218208135,28.622510533576325
237.96388831804006,5.134829706809982,24.203143474299022,29.132828654123806,27.685083833322697
237.4604478247021,5.038619827637788,24.154819501453105,29.001955355302133,27.57144061520267
246.83200432688892,7.985819231766383,23.453408057785772,19.10695025283821,19.383657041178907
241.36426651699375,6.409627244983806,24.03975018151274,29.306347180363417,27.8329713602035
249.07936749626967,8.330280185338621,23.047039557572713,19.706112428775583,19.877266725206045
247.08426790807675,8.328507886988799,23.358407184836587,28.23030926962187,26.901605160825714
240.14390225898939,6.095196304135511,24.05077867376591,32.36045190836349,30.529880657573464
232.37547326162797,2.3531426329960525,23.93547001210214,32.33439906648929,30.50533989393199
240.03977873193887,6.0761851049846705,24.078094518153602,26.03834788996075,25.056009101219384
248.0437760945599,8.092632251298957,23.094724279803753,24.53211627679389,23.845142061946685
238.47367464495846,5.4104768811192265,24.144808300136063,29.270079227680363,27.802931425872103
239.0382945954224,5.660347688693603,24.143372590759746,22.68145857095771,22.356103241405727
236.5010180872191,4.6728893531890465,24.16781908084774,30.732460175350823,29.08352676511275
243.06305636149057,6.834288258628441,23.853118228644966,26.66082005953254,25.557882481739405
239.3163019531418,5.736895053763241,24.177458696213186,28.31190345759618,26.982150839200315
235.88317746706716,4.406631200345776,24.175648387099983,29.802952266307642,28.26719643982311
235.94761885779465,4.477110955573013,24.187149425935317,28.55886319034855,27.190924263295095
234.46293024642708,3.6774664680522497,24.057862345890896,30.305125392015913,28.706463845750562
236.3768470819361,4.5337694190666555,24.208062214695804,22.865865016917002,22.511356779088615
229.67157459071646,0.6345182405133716,23.57999295533052,24.093038614539417,23.49514659683666
232.76047167565412,2.71077750180347,24.031065713011188,27.334421578685266,26.1420472183084
238.02363964259484,5.241228993887504,24.21610998944195,27.672553052987404,26.439847265875713
229.8309361171701,0.6266456124797692,23.548776490702767,23.850233430760035,23.29727012157272
250.7201119516962,8.786531533068805,22.786547145795915,27.585239174584423,26.345927130725503
252.7349003337114,8.961041958966979,22.332910938204098,30.51038705279202,28.867467007311003
244.24142318899857,7.249521752513693,23.687620305930615,30.33760572965351,28.730859258286774
241.9088662051814,6.638921100927942,23.906304714489607,24.60659833847918,23.919723957509305
229.4891743666247,0.4028270454750679,23.483820607602656,28.107378311022188,26.799553985809208
228.95833622631258,0.004623345948232088,23.41588544342855,28.41624350285549,27.059515654373556
245.79305342277294,7.887490689757065,23.603474309605225,28.494890844815462,27.128647731157542
229.32246849337076,0.27974331128408697,23.48761907351765,28.90445519603145,27.478934655176865
229.45041949097717,0.3382608033215096,23.558553595385906,32.09430749068068,30.285498344223218
236.14906974914334,4.556033041894871,24.191662253616713,25.69119916597074,24.78624293083527
234.03087911224202,3.3561994853391903,24.05815262408483,21.685940098716557,21.496259309461145
234.22563560123018,3.5296622382226888,24.13169296949355,18.422859703351364,18.730859703351364
244.03761870309665,7.358243675302381,23.82815995434567,30.217254458013812,28.62678537041772
246.61317997781222,7.825269374691713,23.366159267804008,28.447781063263974,27.08544313908064
244.66183708819614,7.364085160415374,23.734810463945678,21.779978590821827,21.574347371955394
252.8823152813712,9.07489124621748,22.434792562631674,20.931125923868198,20.829613167562158
243.23235036228255,6.775794186458851,23.880146915955493,23.753021434906728,23.223943950485193
233.81677121899355,3.2042739780605203,24.043736637162883,32.59943957208807,30.745667250328125
