phi1,phi2,nstars,width
2.805899535210619,0.543973066590885,25.561417701779185,0.10197254375078635
2.9058995352106205,0.5364498483668594,24.462021210950386,0.10392004005079988
3.005899535210622,0.5359002997535327,22.662079107086306,0.11876898043305771
3.10589953521062,0.5503230963565106,21.912617775314242,0.11112021468697063
3.2058995352106177,0.559967121056259,24.517309413803986,0.09145419008608423
3.305899535210619,0.5438292582974629,25.05883641711983,0.1152795322422085
3.4058995352106205,0.5545484925594258,21.338147746779093,0.12406817828548504
3.5058995352106184,0.5671418143614229,35.55677460135513,0.09933456173591773
3.6058995352106162,0.5613372632695214,29.704096340645165,0.11268759349130952
3.7058995352106177,0.5544089389311333,18.29083051539681,0.12528227108336973
3.805899535210619,0.538497872971409,21.449049036051644,0.12658815005591706
3.905899535210617,0.5414952203012018,21.03791457789518,0.13392806620356393
4.005899535210615,0.5519143563116201,18.357291071820335,0.13109764268466617
4.105899535210616,0.5688482213143629,16.349463658617573,0.12340209111001256
4.205899535210618,0.5831851818258424,16.967994222832004,0.11892261319282163
4.3058995352106155,0.5828175849901341,22.065602503120857,0.12435973799483077
4.405899535210613,0.5706374557116687,20.854555387373356,0.11595735831661134
4.505899535210615,0.563702515412656,19.615118980149305,0.10874253802773393
4.605899535210616,0.5693819198273927,23.999999999999996,0.11937741738027842
4.705899535210614,0.5643282159233082,25.846796093653598,0.10060538333367249
4.805899535210612,0.5752153062237083,24.180131816557402,0.10303565548009815
4.905899535210613,0.5714703994453358,22.9928583968103,0.10770943887444107
5.005899535210615,0.565951424382545,20.941354071964035,0.1271467060284094
5.105899535210613,0.5762337269536599,21.521326438981248,0.13283262319902894
5.2058995352106106,0.5654462838610982,22.457852703328673,0.11874511628275868
5.305899535210612,0.5554877805755412,21.549972816035655,0.11937856792034872
5.405899535210613,0.5646687594770926,24.910830433646513,0.13395794107170927
5.505899535210611,0.5638423193732933,24.371384575217892,0.12188397082417841
5.605899535210609,0.5346874432800514,20.27732967869334,0.11451366763452818
5.7058995352106106,0.5342166677730237,22.29472797083706,0.11571787961433284
5.805899535210612,0.542995892559567,21.550686444858993,0.12572628554006138
5.90589953521061,0.5290697840607317,19.902862486596323,0.12796150856668945
6.005899535210608,0.5356840007512116,18.940337837855047,0.12693886829018067
6.105899535210609,0.5364368559071212,21.0988066785945,0.13792343157775114
6.2058995352106106,0.5407034460804054,23.713649137364914,0.130628291442129
6.305899535210608,0.5446509403449634,22.637704551587788,0.1264524442440057
6.405899535210606,0.5348894781740029,23.79677360459298,0.12089685927860626
6.505899535210608,0.5148358091274422,22.423215398550433,0.12364595013648791
6.605899535210609,0.502783988281607,20.6200286138531,0.11352260014701204
6.705899535210607,0.5129604710522826,22.079876741777944,0.11514106484291882
6.805899535210605,0.5056078942644137,22.94648737605022,0.11588428262049698
6.905899535210606,0.4775196291128391,21.548093900596125,0.12422960266391388
7.005899535210608,0.48292612917054617,20.653106980581477,0.13119839489501797
7.105899535210606,0.5099707330346405,23.152002987448483,0.13163812827380228
7.2058995352106034,0.4825857531431021,19.57322094068215,0.13624585422220198
7.305899535210605,0.45547691225034487,20.150062993967637,0.12007508351491752
7.405899535210606,0.47067685595514885,23.999999999999996,0.12325607475710713
7.505899535210604,0.4601834975580991,22.629785625436106,0.126824722052924
7.605899535210602,0.4598821677727557,21.288942922515012,0.13235452228167366
7.7058995352106034,0.4505649826373712,22.863950853125917,0.13681598106521367
7.805899535210605,0.4342281445084002,18.540775786886513,0.13766582947065925
7.905899535210603,0.43262752356427353,26.16765598170403,0.1220760943543885
8.0058995352106,0.4273204196982426,28.999999999999996,0.1346945782680527
8.105899535210602,0.40142967971677035,25.20437280755912,0.13217296452126748
8.205899535210603,0.3913927181421434,27.512711434700233,0.1307019088445546
8.305899535210601,0.3928047413908741,24.206226990642865,0.13902614962488224
8.4058995352106,0.3793377276735601,22.948912015266465,0.12721174445557215
8.5058995352106,0.36313876878758006,24.89663497487461,0.11622750841296554
8.605899535210602,0.3393603502216748,23.610488269528705,0.12434218574122304
8.7058995352106,0.3427671754299687,24.09678658546966,0.1358498490203769
8.805899535210598,0.35639124176486364,22.667310931896903,0.13975747899263663
8.9058995352106,0.3258928694308652,21.66390645661213,0.14306288728919836
9.0058995352106,0.33183433182590855,27.944921051334397,0.12860963917317156
9.105899535210598,0.33775650018736314,22.356437553937255,0.12311980428251157
9.205899535210596,0.31964622782000135,16.774666132167575,0.13219756072061517
9.305899535210598,0.29798851233129753,21.001804594757147,0.12844392166069515
9.4058995352106,0.28326779633987126,34.118146405540536,0.11658159003774045
9.505899535210597,0.26894318396359457,32.20201705049771,0.12941928303729797
9.605899535210595,0.2550446658926111,25.820292098886974,0.13083650484236253
9.705899535210596,0.2370912818462707,30.0229685014134,0.09903296694410836
9.805899535210598,0.23924866746432283,26.890681647962726,0.09858351235544245
9.905899535210596,0.22773706158415058,23.281358862372176,0.11786805244738674
10.005899535210593,0.20166209268199523,25.509880961782677,0.13826994113519436
10.105899535210595,0.19624726293265612,20.99999999999997,0.13982173198664585
10.205899535210596,0.18229412021348224,28.999999999999996,0.11716817564858074
10.305899535210594,0.15355772058971143,25.708797168353865,0.1468018719751477
10.405899535210592,0.1284238663514689,22.186014026999064,0.14608809473448728
10.505899535210593,0.12617374633932407,26.73420641450142,0.1188328545465308
10.605899535210595,0.11104465415445082,26.112690853651372,0.13096407502111648
10.705899535210593,0.10662952624337386,26.39260890117043,0.13610996815669832
10.80589953521059,0.1147412967062724,24.307481598977045,0.12752130906786047
10.905899535210592,0.08221962216896289,18.833620316867975,0.1468847842041348
11.005899535210593,0.058911215976596085,20.17747195284338,0.12639921389338146
11.105899535210591,0.05396005053856316,23.881829668439273,0.1276675284034425
11.20589953521059,0.02415591846142301,25.684705844467295,0.142243555462736
11.30589953521059,-0.0004331566446256821,21.446761087048685,0.15387315814484678
11.405899535210592,-0.020654580764127278,18.773571487671227,0.14952762755626847
11.50589953521059,-0.03111663084933156,18.78499171965855,0.1509745187042139
11.605899535210588,-0.05273730891052145,20.898928575403325,0.1402055368350646
11.70589953521059,-0.05599359402472541,23.665774083863205,0.1493189362060832
11.80589953521059,-0.06173900726185625,20.239068600825558,0.1663049404031717
11.905899535210589,-0.09094718067471992,24.075001783330265,0.140154548094381
12.005899535210586,-0.10998585185380122,21.40027981102567,0.1279549432930259
12.105899535210588,-0.1237199599036206,25.60566283432426,0.15015987064141298
12.20589953521059,-0.12038370377510146,25.284324627892968,0.15776381767377334
12.305899535210587,-0.14461234753061444,28.49896084723736,0.13432650132319696
12.405899535210585,-0.17907773174635688,22.134894286762542,0.1515801367394969
12.505899535210586,-0.19178885109992372,26.99999999999997,0.14016718278554738
12.605899535210588,-0.20997783092089425,27.465941515810094,0.12165085729401982
12.705899535210586,-0.2281522169117154,25.329465305006494,0.12198392752194874
12.805899535210584,-0.2187503418717601,21.483336927794877,0.1503914770558263
12.905899535210585,-0.2551800975101221,19.377609040489414,0.17298551540380952
13.005899535210586,-0.3112437093983486,27.999999999999265,0.16909712337352198
13.105899535210584,-0.3262466491278346,27.19168908564574,0.17050983495222785
13.205899535210582,-0.3323476870152222,20.184967599134833,0.16942966046725116
13.305899535210584,-0.36702642271658503,20.86391378831164,0.1483015438569458
13.405899535210585,-0.40205612224294535,26.241208596332594,0.13494753505873228
13.505899535210583,-0.4117974207048336,23.228637067890954,0.15597380669848065
13.60589953521058,-0.4253894124877575,29.350901158285023,0.1345768349689693
13.705899535210582,-0.4201554491846497,32.55164414904511,0.1271613022388651
13.805899535210584,-0.45602069498518294,25.722423858279257,0.15774933385503748
13.905899535210581,-0.4979223037946939,28.417009378301913,0.15657104114175976
14.00589953521058,-0.4868566613953857,28.42658786728682,0.1642910985991727
14.10589953521058,-0.5114660712261224,27.79666637868622,0.16155159139147593
14.205899535210582,-0.5606623696256394,22.61282790633143,0.17027905370393864
14.30589953521058,-0.5738278793663476,19.673781548897505,0.18297884640382464
14.405899535210578,-0.579130216634856,22.267378761291326,0.1533722198213396
14.50589953521058,-0.5966162160641185,23.48376710350881,0.14403484940024278
14.60589953521058,-0.6238495160335054,21.67057327512135,0.15426703488029248
14.705899535210579,-0.6642505759286925,17.434995584732913,0.15846965847380978
14.805899535210576,-0.6695653527459637,19.4862307599009,0.18299066539778205
