x_center,y_center,count,x_width,y_width
0.264153424310359,-2.505551067136585,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-2.3490331952693193,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-2.192515323402054,0.0,0.5309673784431491,0.15651787186726507
0.264153424310359,-2.0359974515347887,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-1.8794795796675232,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-1.7229617078002577,0.0,0.5309673784431491,0.1565178718672653
0.264153424310359,-1.5664438359329926,0.0,0.5309673784431491,0.1565178718672653
0.264153424310359,-1.4099259640657271,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-1.2534080921984616,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-1.096890220331196,0.0,0.5309673784431491,0.1565178718672653
0.264153424310359,-0.9403723484639309,0.0,0.5309673784431491,0.1565178718672653
0.264153424310359,-0.7838544765966655,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-0.6273366047294,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-0.4708187328621347,0.0,0.5309673784431491,0.15651787186726507
0.264153424310359,-0.3143008609948694,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-0.1577829891276039,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,-0.0012651172603383998,0.0,0.5309673784431491,0.1565178718672655
0.264153424310359,0.1552527546069271,1.0,0.5309673784431491,0.1565178718672655
0.264153424310359,0.3117706264741924,5.0,0.5309673784431491,0.15651787186726507
0.264153424310359,0.4682884983414577,17.0,0.5309673784431491,0.1565178718672655
0.264153424310359,0.6248063702087232,34.0,0.5309673784431491,0.1565178718672655
0.264153424310359,0.7813242420759885,66.0,0.5309673784431491,0.15651787186726507
0.264153424310359,0.9378421139432538,96.0,0.5309673784431491,0.1565178718672655
0.264153424310359,1.0943599858105193,97.0,0.5309673784431491,0.1565178718672655
0.264153424310359,1.2508778576777848,87.0,0.5309673784431491,0.1565178718672655
0.264153424310359,1.4073957295450503,41.0,0.5309673784431491,0.1565178718672655
0.264153424310359,1.5639136014123158,23.0,0.5309673784431491,0.1565178718672655
0.264153424310359,1.720431473279581,9.0,0.5309673784431491,0.15651787186726462
0.264153424310359,1.876949345146846,7.0,0.5309673784431491,0.1565178718672655
0.264153424310359,2.0334672170141115,3.0,0.5309673784431491,0.15651787186726596
0.795120802753508,-2.505551067136585,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-2.3490331952693193,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-2.192515323402054,0.0,0.530967378443149,0.15651787186726507
0.795120802753508,-2.0359974515347887,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-1.8794795796675232,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-1.7229617078002577,0.0,0.530967378443149,0.1565178718672653
0.795120802753508,-1.5664438359329926,0.0,0.530967378443149,0.1565178718672653
0.795120802753508,-1.4099259640657271,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-1.2534080921984616,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-1.096890220331196,0.0,0.530967378443149,0.1565178718672653
0.795120802753508,-0.9403723484639309,0.0,0.530967378443149,0.1565178718672653
0.795120802753508,-0.7838544765966655,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-0.6273366047294,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,-0.4708187328621347,1.0,0.530967378443149,0.15651787186726507
0.795120802753508,-0.3143008609948694,2.0,0.530967378443149,0.1565178718672655
0.795120802753508,-0.1577829891276039,10.0,0.530967378443149,0.1565178718672655
0.795120802753508,-0.0012651172603383998,43.0,0.530967378443149,0.1565178718672655
0.795120802753508,0.1552527546069271,131.0,0.530967378443149,0.1565178718672655
0.795120802753508,0.3117706264741924,294.0,0.530967378443149,0.15651787186726507
0.795120802753508,0.4682884983414577,543.0,0.530967378443149,0.1565178718672655
0.795120802753508,0.6248063702087232,693.0,0.530967378443149,0.1565178718672655
0.795120802753508,0.7813242420759885,714.0,0.530967378443149,0.15651787186726507
0.795120802753508,0.9378421139432538,562.0,0.530967378443149,0.1565178718672655
0.795120802753508,1.0943599858105193,347.0,0.530967378443149,0.1565178718672655
0.795120802753508,1.2508778576777848,196.0,0.530967378443149,0.1565178718672655
0.795120802753508,1.4073957295450503,83.0,0.530967378443149,0.1565178718672655
0.795120802753508,1.5639136014123158,22.0,0.530967378443149,0.1565178718672655
0.795120802753508,1.720431473279581,9.0,0.530967378443149,0.15651787186726462
0.795120802753508,1.876949345146846,0.0,0.530967378443149,0.1565178718672655
0.795120802753508,2.0334672170141115,0.0,0.530967378443149,0.15651787186726596
1.3260881811966572,-2.505551067136585,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-2.3490331952693193,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-2.192515323402054,0.0,0.530967378443149,0.15651787186726507
1.3260881811966572,-2.0359974515347887,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-1.8794795796675232,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-1.7229617078002577,0.0,0.530967378443149,0.1565178718672653
1.3260881811966572,-1.5664438359329926,0.0,0.530967378443149,0.1565178718672653
1.3260881811966572,-1.4099259640657271,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-1.2534080921984616,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-1.096890220331196,0.0,0.530967378443149,0.1565178718672653
1.3260881811966572,-0.9403723484639309,0.0,0.530967378443149,0.1565178718672653
1.3260881811966572,-0.7838544765966655,2.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-0.6273366047294,7.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-0.4708187328621347,23.0,0.530967378443149,0.15651787186726507
1.3260881811966572,-0.3143008609948694,79.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-0.1577829891276039,207.0,0.530967378443149,0.1565178718672655
1.3260881811966572,-0.0012651172603383998,470.0,0.530967378443149,0.1565178718672655
1.3260881811966572,0.1552527546069271,761.0,0.530967378443149,0.1565178718672655
1.3260881811966572,0.3117706264741924,915.0,0.530967378443149,0.15651787186726507
1.3260881811966572,0.4682884983414577,894.0,0.530967378443149,0.1565178718672655
1.3260881811966572,0.6248063702087232,613.0,0.530967378443149,0.1565178718672655
1.3260881811966572,0.7813242420759885,320.0,0.530967378443149,0.15651787186726507
1.3260881811966572,0.9378421139432538,130.0,0.530967378443149,0.1565178718672655
1.3260881811966572,1.0943599858105193,40.0,0.530967378443149,0.1565178718672655
1.3260881811966572,1.2508778576777848,9.0,0.530967378443149,0.1565178718672655
1.3260881811966572,1.4073957295450503,1.0,0.530967378443149,0.1565178718672655
1.3260881811966572,1.5639136014123158,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,1.720431473279581,0.0,0.530967378443149,0.15651787186726462
1.3260881811966572,1.876949345146846,0.0,0.530967378443149,0.1565178718672655
1.3260881811966572,2.0334672170141115,0.0,0.530967378443149,0.15651787186726596
1.8570555596398064,-2.505551067136585,0.0,0.5309673784431495,0.1565178718672655
1.8570555596398064,-2.3490331952693193,0.0,0.5309673784431495,0.1565178718672655
1.8570555596398064,-2.192515323402054,0.0,0.5309673784431495,0.15651787186726507
1.8570555596398064,-2.0359974515347887,0.0,0.5309673784431495,0.1565178718672655
1.8570555596398064,-1.8794795796675232,0.0,0.5309673784431495,0.1565178718672655
1.8570555596398064,-1.7229617078002577,0.0,0.5309673784431495,0.1565178718672653
1.8570555596398064,-1.5664438359329926,0.0,0.5309673784431495,0.1565178718672653
