phi1,phi2,nstars,width
-12.476625964487894,10.909109080716496,4.109300878273769,1.4799357033602922
-12.456625964487895,10.82549847282753,4.166374257713693,1.491666569126332
-12.436625964487895,10.759107597637794,4.261323568136073,1.5154847182000277
-12.416625964487896,10.678548476763051,4.3360157127457235,1.538731881793762
-12.396625964487896,10.626875152718702,4.421556420666898,1.5288175042853627
-12.376625964487896,10.566147493690831,4.50923371559622,1.528144216711792
-12.356625964487897,10.49514488383173,4.56834942263591,1.5188721425802352
-12.336625964487897,10.422823722882663,4.602847994177553,1.5189948047984736
-12.316625964487898,10.340184610233047,4.724216136316925,1.4848074809463307
-12.296625964487898,10.263176936919077,4.739105769023401,1.4763190884170219
-12.276625964487899,10.19421617176608,4.811450905368029,1.4482671327012946
-12.256625964487899,10.141627828000425,4.88427960969643,1.4265514970312698
-12.2366259644879,10.064290231206702,5.031236804226396,1.377046994994848
-12.2166259644879,9.990206742694136,5.077745193323428,1.3606809958765576
-12.1966259644879,9.929783904780964,5.122151042105759,1.3539768310446114
-12.1766259644879,9.8351629156633,5.308881413667659,1.2899258484375569
-12.156625964487901,9.774172747857081,5.464058362864058,1.2615448292343172
-12.136625964487902,9.720222982768568,5.504563038903183,1.2622663576851685
-12.116625964487902,9.649861262895381,5.622052099570471,1.2276889389040586
-12.096625964487902,9.596636326899562,5.696149004551123,1.198894043220602
-12.076625964487903,9.534297918480583,5.873294242816832,1.1548810247772512
-12.056625964487903,9.477948074697657,5.868908269817385,1.1335464862454694
-12.036625964487904,9.442228031215778,5.957394707232429,1.1218027941731743
-12.016625964487904,9.41286941220106,5.981076508457269,1.1165404174385392
-11.996625964487905,9.344602682258428,6.097969185682713,1.092600986993338
-11.976625964487905,9.29662144034545,6.187098005192852,1.0752784880223951
-11.956625964487905,9.234824364431617,6.306684971131071,1.0538912338172928
-11.936625964487906,9.172804587671578,6.327895644844065,1.047528675885403
-11.916625964487906,9.13856538408777,6.299436808184949,1.043052273556486
-11.896625964487907,9.093157604830997,6.466023905316661,1.0073252523989762
-11.876625964487907,9.049974921436748,6.480762846847805,1.002217124107781
-11.856625964487908,8.99046479137542,6.46736771365356,0.9942912795343221
-11.836625964487908,8.928786918495994,6.652577612904816,0.9757590933665399
-11.816625964487908,8.874564901243332,6.605188058810271,0.9610386903697296
-11.796625964487909,8.830508707970662,6.620395642857345,0.9571259216587396
-11.77662596448791,8.764139583357903,6.605041349998895,0.9431385822072498
-11.75662596448791,8.711272274744346,6.569703400305676,0.9329322084781725
-11.73662596448791,8.696552889736953,6.578543741000537,0.9238732694847559
-11.71662596448791,8.657816477922017,6.719282301571173,0.9044406496489206
-11.696625964487911,8.61533681739497,6.721515425214493,0.9040686262130199
-11.676625964487911,8.552818098176937,6.785936577322366,0.8821009309994756
-11.656625964487912,8.518240786491056,6.8306182632638075,0.8773937216797237
-11.636625964487912,8.459266753216138,6.871017094341533,0.8560157737923937
-11.616625964487913,8.404695514652525,6.972779462774079,0.8386094396974196
-11.596625964487913,8.345643273122166,6.95403593964373,0.836610967176821
-11.576625964487913,8.313460016047305,7.046490093965524,0.8277327515478617
-11.556625964487914,8.268162056026641,7.003008392784104,0.8310085260148724
-11.536625964487914,8.238374804276377,6.977332659531967,0.8214550767310733
-11.516625964487915,8.188346771554095,7.136176072015767,0.8182726178724926
-11.496625964487915,8.119976611128026,7.127281831521338,0.8100021080419768
-11.476625964487916,8.097800899273329,7.238782763057643,0.7949762957854268
-11.456625964487916,8.074585463312408,7.2567155963017385,0.7876658154652552
-11.436625964487916,8.029051593137442,7.229334223938912,0.7719158040807269
-11.416625964487917,7.998833284908223,7.393822762930871,0.7801912514607795
-11.396625964487917,7.9587019812932605,7.4005285073003675,0.7772925825979878
-11.376625964487918,7.91853005123523,7.543686138014176,0.7703061637257272
-11.356625964487918,7.900045436301984,7.630630840950983,0.7650271450528443
-11.336625964487919,7.859321622645558,7.700113498123637,0.7566606798542999
-11.316625964487919,7.807950660728794,7.647029797852166,0.7489514581543323
-11.29662596448792,7.782315368669644,7.624150761054833,0.7468084130509196
-11.27662596448792,7.742448457674627,7.523970729050202,0.7562981022103958
-11.25662596448792,7.693284232951469,7.481570515126447,0.7613393444114388
-11.23662596448792,7.668663829045001,7.3514138083754705,0.7586379674447093
-11.216625964487921,7.632505823788785,7.167963727565345,0.7655362263215679
-11.196625964487922,7.597990909536971,6.912389432783871,0.796954208091871
-11.176625964487922,7.547124048229154,6.9013706278176805,0.7889811187257812
-11.156625964487922,7.505170724750386,6.960073617476898,0.7824898951728547
-11.136625964487923,7.470702494590455,7.174228917424546,0.7724897809776888
-11.116625964487923,7.423056996219188,7.151614627843923,0.7711627588204755
-11.096625964487924,7.394805021347663,6.963525805010688,0.7788410382603599
-11.076625964487924,7.337428327856316,7.011540390846671,0.770372877720495
-11.056625964487925,7.2986250505631105,7.206957561282785,0.7615116113784047
-11.036625964487925,7.250780715266362,7.264117729205742,0.7623979555615316
-11.016625964487925,7.2088995779153935,7.217462075695946,0.7505816291895854
-10.996625964487926,7.164648478502491,7.1500571716869725,0.7461801615304805
-10.976625964487926,7.115396917373494,7.071498400269782,0.7267314454134892
-10.956625964487927,7.069863307122218,7.187759437007696,0.7036781750827042
-10.936625964487927,7.044811006670402,7.2017578446308566,0.6930415709946437
-10.916625964487928,7.011942168924314,7.364210940616231,0.6857333034222297
-10.896625964487928,6.985785508603965,7.443921628468424,0.6802707939875174
-10.876625964487928,6.959491342703849,7.411982162457451,0.6836825149535208
-10.856625964487929,6.940166161931712,7.4013500307880005,0.6802820448848266
-10.83662596448793,6.91449600396853,7.637786394605971,0.6689331324805382
-10.81662596448793,6.894641018843226,7.779426877822656,0.6663351949284105
-10.79662596448793,6.872129058303973,7.8233422389689915,0.6671885019885451
-10.77662596448793,6.838365215872996,7.777901936503961,0.6682737039142994
-10.756625964487931,6.806310818931921,7.8223171650982515,0.6532020496753611
-10.736625964487931,6.771737021837329,7.9082323574403155,0.6321124275209332
-10.716625964487932,6.741274947710497,7.9307361360766535,0.6269259014665115
-10.696625964487932,6.729455300126663,7.951121643771786,0.627326003041227
-10.676625964487933,6.701995932002545,7.946137183164089,0.6273807278592958
-10.656625964487933,6.669639242019655,7.856320160465038,0.6279487647954048
-10.636625964487934,6.650350892274562,7.617582941758761,0.6348798634107161
-10.616625964487934,6.611302847227729,7.736983632970888,0.6240780621963649
-10.596625964487934,6.5813592538749806,7.681084004783622,0.6373505656484257
-10.576625964487935,6.544770275780182,7.757792085335541,0.6386960682304677
-10.556625964487935,6.515515523110833,7.684392902040148,0.6447064436843254
-10.536625964487936,6.487000944650086,7.740920826343793,0.6360316698423452
-10.516625964487936,6.455304953374859,7.742442263206182,0.6309636105831942
-10.496625964487936,6.4174302091260165,7.730744627889856,0.6367558968681173
-10.476625964487937,6.369208382204275,7.858183831945013,0.6417915606152196
-10.456625964487937,6.325637444405128,7.848858703417775,0.6434378158461851
-10.436625964487938,6.281763881236625,7.984848899723335,0.6268555404644698
-10.416625964487938,6.253059025831262,8.002786181321902,0.6232315361088387
-10.396625964487939,6.229673856741168,7.868971731234328,0.6254463417066202
-10.376625964487939,6.211209300400865,7.9020852091298,0.6137575925323748
-10.35662596448794,6.173409968462929,8.083976775968516,0.6053925143621793
-10.33662596448794,6.153998679432438,8.117930692925388,0.598471270070559
-10.31662596448794,6.120766354179898,8.236407801753021,0.5856885183124735
-10.29662596448794,6.0888032158852665,8.29732281216562,0.5806907067655758
-10.276625964487941,6.064071464178064,8.395528513235766,0.5718922733789978
-10.256625964487942,6.060281462134712,8.440015289749484,0.5579750460040731
-10.236625964487942,6.037555349620635,8.540274671798766,0.5593307710296804
-10.216625964487942,6.00155613121313,8.602144206277476,0.550426562429197
-10.196625964487943,5.9822835619981785,8.500354969196337,0.5549300704144549
-10.176625964487943,5.960476038910531,8.391271621441613,0.5532833805336784
-10.156625964487944,5.948659590256324,8.232772586011162,0.5539180397724898
-10.136625964487944,5.926396689821416,8.274917307054018,0.5532515636237108
-10.116625964487945,5.894382374313724,8.411330534856697,0.5434259003652469
-10.096625964487945,5.868751031848869,8.417335596323644,0.5398960445346868
-10.076625964487945,5.85649852637564,8.215857917535244,0.5275869861189724
-10.056625964487946,5.843837352395541,8.118301289100199,0.5348877381840318
-10.036625964487946,5.8146002539189166,8.192890996202573,0.5330155425654555
-10.016625964487947,5.7926095389062295,7.983009967153079,0.5386088206873716
-9.996625964487947,5.766478842178166,8.387644609192266,0.5241503851313086
-9.976625964487948,5.740753979192131,8.400624442608988,0.5272020827245817
-9.956625964487948,5.717843305916886,8.212015168475203,0.528456939454517
-9.936625964487948,5.697711268348574,8.184173504472854,0.5278584847713919
-9.916625964487949,5.665559788194709,8.314222042707403,0.5210855460130485
-9.89662596448795,5.647956686096087,8.246656475986658,0.5304392298691879
-9.87662596448795,5.617328144836434,8.178197127842104,0.530963553406435
-9.85662596448795,5.57982781910985,8.367317382451688,0.5210173264990863
-9.83662596448795,5.553063119338323,8.207934345193749,0.5309258155931369
-9.816625964487951,5.512364674844982,8.21997904274718,0.537233546908557
-9.796625964487951,5.489388980091482,8.025571813161623,0.547926095465567
-9.776625964487952,5.458048166906588,8.135142061116067,0.5513730383021965
-9.756625964487952,5.4362867479780235,8.281243576935955,0.5505480004466814
-9.736625964487953,5.408807836140891,8.419160650964805,0.5451560336924746
-9.716625964487953,5.383837643032924,8.394514094828741,0.5428210888419831
-9.696625964487954,5.353617188806306,8.504167130241557,0.5419259532051541
-9.676625964487954,5.324293622020427,8.632520222329982,0.5382027531708754
-9.656625964487954,5.298029503615463,8.77089951713619,0.5243089734068774
-9.636625964487955,5.26720304369078,8.836860097188636,0.5131163639752746
-9.616625964487955,5.25390476340384,8.956809779611708,0.5104826287154177
-9.596625964487956,5.213646756154333,8.807467748299256,0.5029997599769466
-9.576625964487956,5.200630928399209,8.898591491441538,0.49210326860355147
-9.556625964487957,5.186193477245766,9.071802355594537,0.4819629848240678
-9.536625964487957,5.171784684934455,9.288410227307299,0.4704435562693054
-9.516625964487957,5.141154301424601,9.024902363883085,0.4779816755615128
-9.496625964487958,5.128447929706945,9.231105742527552,0.4725508737680082
-9.476625964487958,5.115997553933126,9.31990628786672,0.4753619303336597
-9.456625964487959,5.087466435364511,9.091385518925033,0.4848404715001207
-9.436625964487959,5.075194384192308,9.200035257674005,0.482146718296068
-9.41662596448796,5.058081836727293,8.866173311929083,0.4900017838982678
-9.39662596448796,5.045776099187756,8.758780718380377,0.48970080666839166
-9.37662596448796,5.026719940545796,8.81055488996416,0.488388992598474
-9.35662596448796,5.00567251122694,8.795869162438468,0.48702573968381374
-9.336625964487961,4.9721506174489285,8.776714449773813,0.48766940645280454
-9.316625964487962,4.954060178139333,8.663259555253248,0.49176881921600857
-9.296625964487962,4.9257682842035395,8.446849508446913,0.4917823411788542
-9.276625964487963,4.898025100777057,8.332581265609175,0.5037461710354851
-9.256625964487963,4.865581401590854,8.467086490336884,0.49910013058533204
-9.236625964487963,4.848896006571452,8.763098466260208,0.48803469502565044
-9.216625964487964,4.819188248763691,8.662062102688957,0.4947295550957225
-9.196625964487964,4.803798541409221,8.582088697327489,0.4981485688158449
-9.176625964487965,4.782194688697813,8.988451639070183,0.4785857501504707
-9.156625964487965,4.753118134594248,9.387138984987013,0.4623667905439012
-9.136625964487965,4.727029639762018,9.394173680936484,0.45592012465435944
-9.116625964487966,4.718956509464315,9.419159967331888,0.4513278367104669
-9.096625964487966,4.689885338123335,9.527022245764217,0.44271850930729156
-9.076625964487967,4.667421485661581,9.329899441478497,0.442356834975412
-9.056625964487967,4.64682287539641,9.249117023729037,0.44918744700012253
-9.036625964487968,4.625907140745951,9.196131993746071,0.4462143256758909
-9.016625964487968,4.611524335192352,9.285597794775061,0.44420929410608034
-8.996625964487968,4.599933136195314,9.519423815909875,0.43945677684062084
-8.976625964487969,4.581544014069909,9.464065023462624,0.43828638964631234
-8.95662596448797,4.5657821071823665,9.243406070238864,0.4439203756373609
-8.93662596448797,4.548455768422327,9.168765381831665,0.44239137701812015
-8.91662596448797,4.5315612946633275,9.247640308782366,0.435167274135648
-8.89662596448797,4.5214957626397645,9.059712209323267,0.4446948490133536
-8.876625964487971,4.5032990385391924,8.971101705219661,0.45428767440390877
-8.856625964487971,4.477022203637423,8.802476232959156,0.45810126151853076
-8.836625964487972,4.450657815202791,8.795558183042488,0.4479416897434576
-8.816625964487972,4.435270099750207,8.571727667027519,0.4555830543179056
-8.796625964487973,4.416279737101563,8.629928060182872,0.454720004528262
-8.776625964487973,4.388368811602916,8.311027245737412,0.45955910835773717
-8.756625964487974,4.350639520843414,8.003690991207879,0.46151572861559786
-8.736625964487974,4.329937655709294,7.953197046255025,0.4598232993913714
-8.716625964487974,4.304985418119574,7.923228162932808,0.46773713893864505
-8.696625964487975,4.280426630155756,7.910729719744709,0.4676292765213673
-8.676625964487975,4.270401885376335,7.995704977289898,0.4624968591747129
-8.656625964487976,4.260353745692586,7.8158164210131975,0.46792450133241975
-8.636625964487976,4.238048954620975,7.923770573230668,0.4657990254169296
-8.616625964487977,4.225190484741839,7.904074447616337,0.4669477806312531
-8.596625964487977,4.194613544635451,7.9218750249681475,0.46730666903493256
-8.576625964487977,4.167168677381284,8.322599667198995,0.4534201555651645
-8.556625964487978,4.154808580223912,8.543654353304214,0.4482568883986575
-8.536625964487978,4.125634099196604,8.590282948991192,0.4480723253884948
-8.516625964487979,4.104686334955267,8.711906642577596,0.4453054614298775
-8.49662596448798,4.088562732792553,8.744043703593405,0.44133501482532034
-8.47662596448798,4.0679382381724505,8.800167089160194,0.43987938685556344
-8.45662596448798,4.046017714981997,8.9793995276102,0.43108645956561037
-8.43662596448798,4.036595252249683,8.955920919499748,0.4294161528535432
-8.41662596448798,4.0196881944378156,8.873437215656356,0.4310017065375621
-8.396625964487981,3.996483635117407,8.888911779767039,0.42755756817571233
-8.376625964487982,3.99631047648793,9.10143159264599,0.4215707967814227
-8.356625964487982,3.9871136139003096,9.030845801091262,0.4288272671798316
-8.336625964487983,3.970062328376747,9.25716089563419,0.42659029058754044
-8.316625964487983,3.9590699197066797,9.198152248209162,0.4301312849055722
-8.296625964487983,3.9439306175156523,9.154589276577472,0.42886015592514504
-8.276625964487984,3.9272582430394354,9.247078351062806,0.42596066683498435
-8.256625964487984,3.9082566759325044,9.265530866296302,0.4270523935961521
-8.236625964487985,3.8926281418309605,8.977211837022443,0.4283146647416826
-8.216625964487985,3.8814644823900744,9.174363177487079,0.41394203524929957
-8.196625964487986,3.866948912638752,9.27750057493709,0.41167900942081204
-8.176625964487986,3.832763122730207,9.231329970796475,0.40664696865786226
-8.156625964487986,3.814967679543574,9.14851263812806,0.40893216331616233
-8.136625964487987,3.8047477242321572,8.950186056594728,0.4075895305981378
-8.116625964487987,3.7868120612610334,8.965404022906316,0.40995696463808073
-8.096625964487988,3.7784086256077134,8.87825721698778,0.4095968833709838
-8.076625964487988,3.7600777405053574,8.745747553538974,0.4117064486258172
-8.056625964487989,3.737841438322427,8.791496503897946,0.4069531621384392
-8.036625964487989,3.7282257968540637,9.025958619678127,0.39470724395172757
-8.01662596448799,3.71566211142637,9.351646982846942,0.38692775267481305
-7.99662596448799,3.7062766067887543,9.048429654976808,0.3983800817145231
-7.97662596448799,3.67171328894567,9.268794304515156,0.3927832238958236
-7.956625964487991,3.6631890744416262,9.198291004819277,0.38751276617937425
-7.936625964487991,3.640756135215092,8.884046988894209,0.3906525779276859
-7.9166259644879915,3.62886774707216,8.923241326734779,0.3938327254210704
-7.896625964487992,3.62132856073764,8.766308951662115,0.39214280669329
-7.876625964487992,3.608099459941256,9.04340840051699,0.38649236236071616
-7.856625964487993,3.595400333916706,9.165569856167728,0.378645097592934
-7.836625964487993,3.5835807946822302,9.377150661352351,0.3751177767855344
-7.816625964487994,3.5624202956234092,9.547490510776585,0.3745148481078515
-7.796625964487994,3.5437052525833073,9.452999896484288,0.3744040827508819
-7.7766259644879945,3.5318778785126623,9.075669942367641,0.381197275196415
-7.756625964487995,3.518295819792126,9.135243954045896,0.38246863966595396
-7.736625964487995,3.5057740120473215,9.159842049855358,0.3860663841089315
-7.716625964487996,3.4952093223808607,8.907240885712344,0.38178529257609956
-7.696625964487996,3.4751364397450826,9.222132239499073,0.37530095444317046
-7.676625964487997,3.4531689004835626,9.092253467536876,0.3831276715282979
-7.656625964487997,3.427522624027894,8.896172973563283,0.3843472037501695
-7.6366259644879975,3.410171192964939,9.023169390969334,0.3746884363222869
-7.616625964487998,3.3883300578248408,8.463159833673716,0.38888051409127233
-7.596625964487998,3.373888496337087,8.714151352085231,0.3797707902689192
-7.576625964487999,3.3754499487523324,8.5131527893807,0.38419036006519314
-7.556625964487999,3.3578987189104543,8.795604355587376,0.3791725697828309
-7.536625964488,3.3554422722340607,8.903898510347757,0.3736930626624135
-7.516625964488,3.3299689791233305,8.892746449877926,0.3743426631036673
-7.4966259644880004,3.3200242669784528,9.281582374249416,0.37002385405246063
-7.476625964488001,3.2958416095918657,9.36655523987574,0.36109334656672065
-7.456625964488001,3.274238706557963,9.200838114404073,0.37300259496692095
-7.436625964488002,3.267196699318951,9.292907328155845,0.3661160250349462
-7.416625964488002,3.2474156277216917,9.528769812933408,0.35328472165031
-7.396625964488003,3.235038202045172,9.394504948638756,0.3568843556223452
-7.376625964488003,3.220269135982504,9.405844901721393,0.35789962325359165
-7.356625964488003,3.202708843696078,9.440457397970397,0.3568670518515027
-7.336625964488004,3.2000381854208784,9.493692793877479,0.35039431784249586
-7.316625964488004,3.1825676924743336,9.599121746053438,0.3588963305992072
-7.296625964488005,3.163876973683854,9.27121053021428,0.3679031435693954
-7.276625964488005,3.149386967639367,9.12774370236219,0.3716468050959714
-7.256625964488006,3.1409212267890503,9.077860702142697,0.37925365535857225
-7.236625964488006,3.108598227243642,9.145408208647654,0.3811553275618317
-7.216625964488006,3.093326509061835,9.268698420319515,0.3857013595565783
-7.196625964488007,3.0770870801640693,9.189481473605666,0.38796184613758494
-7.176625964488007,3.0610463068394718,9.217424701437997,0.3838156521965529
-7.156625964488008,3.036882598169089,9.350182204340477,0.3840265668377845
-7.136625964488008,3.0132739644905997,9.350964664833104,0.383935722011587
-7.1166259644880085,2.9978273948697116,9.178719841402268,0.3867391036811957
-7.096625964488009,2.9813755563752777,9.192720535327267,0.37848565169233106
-7.076625964488009,2.9637764823820745,9.100400077541696,0.3758018766506442
-7.05662596448801,2.95467695102722,9.344364980927352,0.37307713828410777
-7.03662596448801,2.9268134030787007,9.61349215633052,0.3628716684792822
-7.016625964488011,2.914063920472595,9.630437458575848,0.3597958193860059
-6.996625964488011,2.9120864164992115,9.854309302233737,0.3526428864474895
-6.9766259644880115,2.9005781846588277,9.893302235210207,0.35259318229794234
-6.956625964488012,2.8848601196122745,9.818875563291522,0.3579451785553143
-6.936625964488012,2.878502953547218,10.10136386266906,0.3529125413639691
-6.916625964488013,2.8594701870108827,10.176708047930665,0.3534124233203801
-6.896625964488013,2.855782740630309,10.266007231846336,0.35419058896016925
-6.876625964488014,2.8494954980328164,10.23019836408449,0.3603385923472503
-6.856625964488014,2.8446649388864698,10.23546600166861,0.3566059346161899
-6.8366259644880145,2.839905088865498,9.819002888805606,0.36411250263079126
-6.816625964488015,2.835821699965858,9.952732436040302,0.3631855937156522
-6.796625964488015,2.8239658687985183,9.976544072069638,0.3613998418003541
-6.776625964488016,2.8135917046761874,10.31125911175416,0.3513374670240728
-6.756625964488016,2.7970804495589294,10.054939421790237,0.3563759024205649
-6.736625964488017,2.790465972668975,10.069331211040781,0.3592659167707383
-6.716625964488017,2.7867703543806206,9.92118630926602,0.3612636451050276
-6.6966259644880175,2.7712522473961863,10.191422097941135,0.354886395106715
-6.676625964488018,2.7612370968250843,10.296412003148687,0.35200333342228657
-6.656625964488018,2.739540522472038,9.974950897958758,0.3560036018051015
-6.636625964488019,2.732454716739645,9.743592546553755,0.36141699951431255
-6.616625964488019,2.7182716246359266,9.795033004998919,0.35470328635171317
-6.59662596448802,2.7050861472899026,9.998941418981953,0.34923071611007306
-6.57662596448802,2.698672910258253,10.111871964802427,0.353199020183328
-6.5566259644880205,2.6849763644353453,10.294572589785945,0.3507499066750882
-6.536625964488021,2.668203886446745,10.17042363190714,0.34610229088667943
-6.516625964488021,2.6602937000220024,9.892248865458972,0.3527916820617483
-6.496625964488022,2.638457689685917,9.842234036050954,0.3555148789328744
-6.476625964488022,2.621573530959446,9.865096898703847,0.35629613941745647
-6.456625964488023,2.606172289011819,10.10013260587249,0.3551007331090405
-6.436625964488023,2.59176030083981,10.375156352408265,0.3503978171842255
-6.4166259644880235,2.57486064089664,10.207941473918675,0.34856640972148123
-6.396625964488024,2.567325792868202,10.330528456786109,0.3499845162749854
-6.376625964488024,2.5509031860388838,10.347745040061282,0.3502110038242186
-6.356625964488025,2.5325159924863483,10.22620917962174,0.35813976277523224
-6.336625964488025,2.5251459709957462,10.055010253752897,0.35474711224308136
-6.316625964488026,2.513068876471892,10.149943152613856,0.3557514839244538
-6.296625964488026,2.5032085222082787,9.834819014638223,0.36068261438582017
-6.2766259644880265,2.4927560010514207,9.682296858784298,0.36443737722138836
-6.256625964488027,2.4849823421520285,9.635699890679165,0.36293520414239855
-6.236625964488027,2.4639259026053084,9.75106118280316,0.360890313769784
-6.216625964488028,2.455147643935154,9.689757394031409,0.36567662034065956
-6.196625964488028,2.4258795449772284,9.703318650848084,0.361264781820351
-6.176625964488029,2.4145932188756967,9.831536086281481,0.3467768781150658
-6.156625964488029,2.399455556688298,9.538857632504609,0.3473121074431766
-6.136625964488029,2.3965368754434757,9.95999684694578,0.3408557180884279
-6.11662596448803,2.380267851796964,9.857943489624445,0.3412378451955346
-6.09662596448803,2.381934090040948,10.04281577540546,0.33522996679480266
-6.076625964488031,2.371589296396486,9.782202208675592,0.3393778042843878
-6.056625964488031,2.3624258538886607,9.865884117099107,0.334779703193819
-6.036625964488032,2.3526614915809185,10.114920482514275,0.3350550896156445
-6.016625964488032,2.3389788393056885,10.363737786015163,0.3237489538955981
-5.996625964488032,2.32212772246426,10.679219771945656,0.3129245386902208
-5.976625964488033,2.3165503869301363,10.62029801200489,0.3081120529622915
-5.956625964488033,2.3184160850180846,10.81451388390801,0.30194134250565385
-5.936625964488034,2.3062319739150317,10.952219468433356,0.30373507313655146
-5.916625964488034,2.294989184111011,11.157820574266937,0.3028386233862154
-5.8966259644880346,2.2778584824534596,11.322901208537456,0.306273628668621
-5.876625964488035,2.2711457614327197,11.702561120080459,0.2980134508249979
-5.856625964488035,2.262202640193873,11.791094472921214,0.2993368036304429
-5.836625964488036,2.2541945025988537,11.684481748687086,0.3024480258507499
-5.816625964488036,2.2560508726630126,11.832201185739102,0.29570684737210784
-5.796625964488037,2.2505747129202174,11.557064547803197,0.2994648619630216
-5.776625964488037,2.235464112066179,11.57885835846543,0.30658438691843903
-5.7566259644880375,2.222641229971165,11.525016571534122,0.31488009954567475
-5.736625964488038,2.2038695827978727,11.316401936800402,0.3168693434374183
-5.716625964488038,2.197586500674165,11.156185800451274,0.3180354563134261
-5.696625964488039,2.178984496370869,11.075062623247412,0.31968142594937293
-5.676625964488039,2.1652177018457825,11.134362166489492,0.3246940103539607
-5.65662596448804,2.1620013086760546,11.137618754548333,0.3208584334824745
-5.63662596448804,2.146437527566518,11.167442528274615,0.3093187583367499
-5.6166259644880405,2.134477046813251,11.091105710643054,0.31801217832059375
-5.596625964488041,2.1140121088735855,10.95482831126253,0.32401527759456844
-5.576625964488041,2.1011049944803166,11.181618160745279,0.32046146931882563
-5.556625964488042,2.0813192491063663,10.96725877298372,0.31898613455984115
-5.536625964488042,2.0750733423769083,11.046228932334284,0.31784616030532725
-5.516625964488043,2.0709051159540985,10.809531182407854,0.321555362594851
-5.496625964488043,2.0692039068341086,10.662501828330448,0.320136058381121
